player_id,player,birth_year,hof,num_seasons,first_season,last_season
1416,Al Sanders,,False,1,1972-73,1972-73
1417,Ansley Truitt,,False,1,1972-73,1972-73
1418,Bill Chamberlain,1949.0,False,2,1972-73,1973-74
1419,Bill Newton,,False,2,1972-73,1973-74
1420,Billy Shepherd,,False,3,1972-73,1974-75
1421,Bob Davis,,False,1,1972-73,1972-73
1422,Bob Ford,,False,1,1972-73,1972-73
1423,Bob Lackey,,False,2,1972-73,1973-74
1424,Bob McAdoo,,True,14,1972-73,1985-86
1425,Bob Nash,1950.0,False,5,1972-73,1978-79
1426,Brian Mahoney,,False,1,1972-73,1972-73
1427,Brian Taylor,1951.0,False,10,1972-73,1981-82
1428,Bud Stallworth,,False,5,1972-73,1976-77
1429,Charles Dudley,,False,6,1972-73,1978-79
1430,Charles Johnson,,False,7,1972-73,1978-79
1431,Chris Ford,,False,10,1972-73,1981-82
1432,Chuck Terry,1950.0,False,5,1972-73,1976-77
1433,Claude Terry,1950.0,False,6,1972-73,1977-78
1434,Claude Virden,,False,1,1972-73,1972-73
1435,Corky Calhoun,,False,8,1972-73,1979-80
1436,Dave Twardzik,1950.0,False,8,1972-73,1979-80
1437,David Bustion,,False,1,1972-73,1972-73
1438,Dennis Wuycik,,False,3,1972-73,1974-75
1439,Don Buse,1950.0,False,13,1972-73,1984-85
1440,Dwight Davis,,False,5,1972-73,1976-77
1441,Eric McWilliams,,False,1,1972-73,1972-73
1442,Frank Russell,,False,1,1972-73,1972-73
1443,Frank Schade,,False,1,1972-73,1972-73
1444,Freddie Boyd,,False,6,1972-73,1977-78
1445,George Adams,,False,3,1972-73,1974-75
1446,George Bruns,,False,1,1972-73,1972-73
1447,George Gervin,1952.0,True,14,1972-73,1985-86
1448,George Johnson,1948.0,False,13,1972-73,1985-86
1449,Harold Fox,,False,1,1972-73,1972-73
1450,Harthorne Wingo,,False,4,1972-73,1975-76
1451,Henry Bacon,,False,1,1972-73,1972-73
1452,Henry Bibby,,False,9,1972-73,1980-81
1453,James Silas,1949.0,False,10,1972-73,1981-82
1454,Jim Chones,1949.0,False,10,1972-73,1981-82
1455,Jim Price,,False,7,1972-73,1978-79
1456,Joby Wright,1950.0,False,3,1972-73,1975-76
1457,John Gianelli,,False,8,1972-73,1979-80
1458,John Tschogl,,False,3,1972-73,1974-75
1459,Kevin Porter,,False,10,1972-73,1982-83
1460,LaRue Martin,,False,4,1972-73,1975-76
1461,Lloyd Neal,,False,7,1972-73,1978-79
1462,Mark Minor,,False,1,1972-73,1972-73
1463,Mike Barr,1950.0,False,5,1972-73,1976-77
1464,Mike Jackson,,False,4,1972-73,1975-76
1465,Mike Ratliff,,False,2,1972-73,1973-74
1466,Ollie Johnson,,False,10,1972-73,1981-82
1467,Paul McCracken,,False,3,1972-73,1976-77
1468,Paul Stovall,1948.0,False,2,1972-73,1973-74
1469,Paul Westphal,,True,12,1972-73,1983-84
1470,Pete Smith,,False,1,1972-73,1972-73
1471,Roger Brown,1950.0,False,5,1972-73,1979-80
1472,Ron Riley,,False,4,1972-73,1975-76
1473,Ronald Thomas,,False,4,1972-73,1975-76
1474,Rowland Garrett,,False,5,1972-73,1976-77
1475,Russ Lee,,False,3,1972-73,1974-75
1476,Sam Cash,,False,1,1972-73,1972-73
1477,Sam Sibert,,False,1,1972-73,1972-73
1478,Scott English,1950.0,False,3,1972-73,1974-75
1479,Stephen Previs,,False,1,1972-73,1972-73
1480,Steve Bracey,,False,3,1972-73,1974-75
1481,Tom Patterson,,False,2,1972-73,1973-74
1482,Tom Riker,,False,3,1972-73,1974-75
1483,Travis Grant,1950.0,False,4,1972-73,1975-76
1484,William Franklin,,False,3,1972-73,1975-76
1485,Allan Bristow,1951.0,False,10,1973-74,1982-83
1486,Allie McGuire,,False,1,1973-74,1973-74
1487,Barry Parkhill,,False,3,1973-74,1975-76
1488,Ben Kelso,,False,1,1973-74,1973-74
1489,Bernie Fryer,1949.0,False,2,1973-74,1974-75
1490,Billy James,,False,1,1973-74,1973-74
1491,Billy Schaeffer,,False,3,1973-74,1975-76
1492,Bird Averitt,1952.0,False,5,1973-74,1977-78
1493,Bo Lamar,1951.0,False,4,1973-74,1976-77
1494,Bruce Seals,1953.0,False,5,1973-74,1977-78
1495,Caldwell Jones,1950.0,False,17,1973-74,1989-90
1496,Charles Edge,,False,2,1973-74,1974-75
1497,Dennis Bell,,False,3,1973-74,1975-76
1498,Derrek Dickey,,False,5,1973-74,1977-78
1499,Doug Collins,,False,8,1973-74,1980-81
1500,Dwight Jones,,False,10,1973-74,1982-83
1501,E.C. Coleman,,False,6,1973-74,1978-79
1502,Ed Ratleff,,False,5,1973-74,1977-78
1503,Ernie DiGregorio,,False,5,1973-74,1977-78
1504,Gary Melchionni,,False,2,1973-74,1974-75
1505,George Karl,1951.0,True,5,1973-74,1977-78
1506,Jerry Pender,,False,1,1973-74,1973-74
1507,Jim Bradley,,False,3,1973-74,1975-76
1508,Jim Brewer,,False,9,1973-74,1981-82
1509,Jim Garvin,,False,1,1973-74,1973-74
1510,Jim O'Brien,,False,2,1973-74,1974-75
1511,Jim Owens,,False,2,1973-74,1974-75
1512,Joe Reaves,1950.0,False,1,1973-74,1973-74
1513,John Brown,,False,7,1973-74,1979-80
1514,John Williamson,1951.0,False,8,1973-74,1980-81
1515,Ken Charles,,False,5,1973-74,1977-78
1516,Kermit Washington,,False,10,1973-74,1987-88
1517,Kevin Joyce,,False,3,1973-74,1975-76
1518,Kevin Kunnert,,False,9,1973-74,1981-82
1519,Larry Finch,,False,2,1973-74,1974-75
1520,Larry Kenon,1952.0,False,10,1973-74,1982-83
1521,Larry McNeill,,False,6,1973-74,1978-79
1522,Louie Nelson,,False,5,1973-74,1977-78
1523,Luke Witte,,False,3,1973-74,1975-76
1524,Mark Sibley,,False,1,1973-74,1973-74
1525,Mel Davis,,False,4,1973-74,1976-77
1526,Mike Bantom,,False,9,1973-74,1981-82
1527,Mike D'Antoni,1951.0,False,4,1973-74,1976-77
1528,Mike Green,1951.0,False,7,1973-74,1979-80
1529,Mike Macaluso,,False,1,1973-74,1973-74
1530,Nate Hawthorne,,False,3,1973-74,1975-76
1531,Nick Weatherspoon,,False,7,1973-74,1979-80
1532,Patrick McFarland,,False,3,1973-74,1975-76
1533,Phil Hankinson,,False,2,1973-74,1974-75
1534,Rod Freeman,,False,1,1973-74,1973-74
1535,Ron Behagen,,False,7,1973-74,1979-80
1536,Ron King,,False,1,1973-74,1973-74
1537,Ronnie Robinson,,False,2,1973-74,1974-75
1538,Roy Ebron,,False,1,1973-74,1973-74
1539,Slick Watts,,False,6,1973-74,1978-79
1540,Steve Downing,,False,2,1973-74,1974-75
1541,Swen Nater,1950.0,False,11,1973-74,1983-84
1542,Ted Manakas,,False,1,1973-74,1973-74
1543,Tim Bassett,1951.0,False,7,1973-74,1979-80
1544,Tom Ingelsby,1951.0,False,3,1973-74,1975-76
1545,Tom Kozelko,,False,3,1973-74,1975-76
1546,Vester Marshall,,False,1,1973-74,1973-74
1547,Wilbert Robinson,,False,1,1973-74,1973-74
1548,Aaron James,,False,5,1974-75,1978-79
1549,Al Eberhard,,False,4,1974-75,1977-78
1550,Al Skinner,1952.0,False,6,1974-75,1979-80
1551,Aulcie Perry,,False,1,1974-75,1974-75
1552,Ben Clyde,,False,1,1974-75,1974-75
1553,Bernie Harris,,False,1,1974-75,1974-75
1554,Bill Higgins,,False,1,1974-75,1974-75
1555,Bill Ligon,,False,1,1974-75,1974-75
1556,Bill Walton,,True,10,1974-75,1986-87
1557,Billy Harris,,False,1,1974-75,1974-75
1558,Billy Knight,1952.0,False,11,1974-75,1984-85
1559,Bobby Jones,1951.0,True,12,1974-75,1985-86
1560,Bobby Wilson,1951.0,False,4,1974-75,1977-78
1561,Brian Winters,,False,9,1974-75,1982-83
1562,Campy Russell,,False,9,1974-75,1984-85
1563,Clyde Dickey,,False,1,1974-75,1974-75
1564,Collis Temple,,False,1,1974-75,1974-75
1565,Connie Norman,,False,3,1974-75,1978-79
1566,Dan Anderson,1951.0,False,2,1974-75,1975-76
1567,Darrell Elston,1952.0,False,2,1974-75,1976-77
1568,David Vaughn,1952.0,False,2,1974-75,1975-76
1569,Dean Tolson,,False,3,1974-75,1977-78
1570,Dennis DuVal,,False,2,1974-75,1975-76
1571,Don Smith,1951.0,False,1,1974-75,1974-75
1572,Donald Washington,,False,2,1974-75,1975-76
1573,Earl Williams,,False,4,1974-75,1978-79
1574,Eric Money,,False,6,1974-75,1979-80
1575,Fly Williams,,False,1,1974-75,1974-75
1576,Foots Walker,,False,10,1974-75,1983-84
1577,Frank Kendrick,,False,1,1974-75,1974-75
1578,Fred Saunders,,False,4,1974-75,1977-78
1579,Gary Brokaw,,False,4,1974-75,1977-78
1580,Glenn McDonald,,False,3,1974-75,1976-77
1581,Greg Jackson,,False,1,1974-75,1974-75
1582,Greg Lee,1951.0,False,2,1974-75,1975-76
1583,Gus Bailey,,False,5,1974-75,1979-80
1584,Gus Gerard,1953.0,False,7,1974-75,1980-81
1585,Hank Williams,,False,1,1974-75,1974-75
1586,Harvey Catchings,,False,11,1974-75,1984-85
1587,Jamaal Wilkes,,True,12,1974-75,1985-86
1588,Jan van Breda Kolff,1951.0,False,9,1974-75,1982-83
1589,Jesse Dark,,False,1,1974-75,1974-75
1590,Jimmy Foster,,False,2,1974-75,1975-76
1591,John Drew,,False,11,1974-75,1984-85
1592,Ken Boyd,,False,1,1974-75,1974-75
1593,Kevin Restani,,False,8,1974-75,1981-82
1594,Kevin Stacom,,False,6,1974-75,1981-82
1595,Len Elmore,1952.0,False,10,1974-75,1983-84
1596,Len Kosmalski,,False,2,1974-75,1975-76
1597,Leon Benbow,,False,2,1974-75,1975-76
1598,Leonard Gray,,False,3,1974-75,1976-77
1599,Lionel Billingy,,False,1,1974-75,1974-75
1600,Lloyd Batts,,False,1,1974-75,1974-75
1601,Marvin Barnes,1952.0,False,6,1974-75,1979-80
1602,Maurice Lucas,1952.0,False,14,1974-75,1987-88
1603,Mickey Johnson,,False,12,1974-75,1985-86
1604,Mike Sojourner,,False,3,1974-75,1976-77
1605,Moses Malone,1955.0,True,21,1974-75,1994-95
1606,Owen Wells,,False,1,1974-75,1974-75
1607,Perry Warbington,,False,1,1974-75,1974-75
1608,Phil Lumpkin,,False,2,1974-75,1975-76
1609,Phil Smith,,False,9,1974-75,1982-83
1610,Reggie Royals,,False,1,1974-75,1974-75
1611,Rod Derline,,False,2,1974-75,1975-76
1612,Roy McPipe,,False,1,1974-75,1974-75
1613,Scott Wedman,,False,13,1974-75,1986-87
1614,Stan Washington,,False,1,1974-75,1974-75
1615,Steve Hawes,,False,10,1974-75,1983-84
1616,Tal Skinner,,False,2,1974-75,1975-76
1617,Tom Burleson,,False,7,1974-75,1980-81
1618,Tom Henderson,,False,9,1974-75,1982-83
1619,Truck Robinson,,False,11,1974-75,1984-85
1620,Wardell Jackson,,False,1,1974-75,1974-75
1621,Wayne Pack,,False,1,1974-75,1974-75
1622,Al Carlson,,False,1,1975-76,1975-76
1623,Allen Murphy,1952.0,False,2,1975-76,1976-77
1624,Alvan Adams,,False,13,1975-76,1987-88
1625,Bill Robinzine,,False,7,1975-76,1981-82
1626,Bill Willoughby,,False,8,1975-76,1983-84
1627,Bob Bigelow,,False,4,1975-76,1978-79
1628,Bob Gross,,False,8,1975-76,1982-83
1629,Bubbles Hawkins,,False,4,1975-76,1978-79
1630,C.J. Kupec,,False,3,1975-76,1977-78
1631,Charles Jordan,,False,1,1975-76,1975-76
1632,Cliff Pondexter,,False,3,1975-76,1977-78
1633,Clyde Mayes,,False,2,1975-76,1976-77
1634,Dan Roundfield,1953.0,False,12,1975-76,1986-87
1635,Darryl Dawkins,,False,14,1975-76,1988-89
1636,Dave Meyers,,False,4,1975-76,1979-80
1637,David Thompson,1954.0,True,9,1975-76,1983-84
1638,Dennis Van Zant,,False,1,1975-76,1975-76
1639,Don Ford,,False,7,1975-76,1981-82
1640,Dwaine Dillard,,False,1,1975-76,1975-76
1641,Ed Searcy,,False,1,1975-76,1975-76
1642,Eric Fernsten,,False,6,1975-76,1983-84
1643,Frank Oleynick,,False,2,1975-76,1976-77
1644,Gene Short,,False,1,1975-76,1975-76
1645,George Bucci,,False,1,1975-76,1975-76
1646,Glenn Hansen,,False,3,1975-76,1977-78
1647,Gus Williams,,False,11,1975-76,1986-87
1648,Harry Rogers,,False,1,1975-76,1975-76
1649,Henry Dickerson,,False,2,1975-76,1976-77
1650,Henry Ward,1952.0,False,2,1975-76,1976-77
1651,Jerome Anderson,,False,2,1975-76,1976-77
1652,Jerry Baskerville,,False,1,1975-76,1975-76
1653,Jim Creighton,,False,1,1975-76,1975-76
1654,Jim McElroy,,False,7,1975-76,1981-82
1655,Jimmie Baker,,False,1,1975-76,1975-76
1656,Jimmy Conner,,False,1,1975-76,1975-76
1657,Joe Bryant,,False,8,1975-76,1982-83
1658,Joe Meriweather,,False,10,1975-76,1984-85
1659,John Lambert,,False,7,1975-76,1981-82
1660,John Laskowski,,False,2,1975-76,1976-77
1661,John Shumate,,False,5,1975-76,1980-81
1662,Junior Bridgeman,,False,12,1975-76,1986-87
1663,Ken Mayfield,,False,1,1975-76,1975-76
1664,Ken Smith,,False,1,1975-76,1975-76
1665,Kenneth Gardner,,False,1,1975-76,1975-76
1666,Kevin Grevey,,False,10,1975-76,1984-85
1667,Kim Hughes,1952.0,False,6,1975-76,1980-81
1668,Larry Fogle,,False,1,1975-76,1975-76
1669,Lindsay Hairston,,False,1,1975-76,1975-76
1670,Lionel Hollins,,False,10,1975-76,1984-85
1671,M.L. Carr,1951.0,False,10,1975-76,1984-85
1672,Mark Olberding,1956.0,False,12,1975-76,1986-87
1673,Marvin Webster,1952.0,False,10,1975-76,1986-87
1674,Mel Bennett,1955.0,False,5,1975-76,1981-82
1675,Mike Flynn,1953.0,False,3,1975-76,1977-78
1676,Monte Towe,1953.0,False,2,1975-76,1976-77
1677,Nathaniel Barnett,,False,1,1975-76,1975-76
1678,Rich Kelley,,False,11,1975-76,1985-86
1679,Rick Darnell,,False,1,1975-76,1975-76
1680,Ricky Sobers,,False,11,1975-76,1985-86
1681,Rudy Hackett,1953.0,False,2,1975-76,1976-77
1682,Rudy White,,False,5,1975-76,1980-81
1683,Skip Wise,,False,1,1975-76,1975-76
1684,Steve Green,1953.0,False,4,1975-76,1978-79
1685,Terry Thomas,,False,1,1975-76,1975-76
1686,Ticky Burden,1953.0,False,3,1975-76,1977-78
1687,Tom Boswell,,False,6,1975-76,1983-84
1688,Tom Kropp,,False,2,1975-76,1976-77
1689,Tom McMillen,,False,11,1975-76,1985-86
1690,Wilbur Holland,,False,4,1975-76,1978-79
1691,World B. Free,,False,13,1975-76,1987-88
1692,Adrian Dantley,,True,15,1976-77,1990-91
1693,Alex English,,True,15,1976-77,1990-91
1694,Andre McCarter,,False,3,1976-77,1980-81
1695,Andy Walker,,False,1,1976-77,1976-77
1696,Armond Hill,,False,8,1976-77,1983-84
1697,Bob Wilkerson,,False,7,1976-77,1982-83
1698,Butch Feher,,False,1,1976-77,1976-77
1699,Chuckie Williams,,False,1,1976-77,1976-77
1700,Cornelius Cash,,False,1,1976-77,1976-77
1701,Dennis Johnson,,True,14,1976-77,1989-90
1702,Earl Tatum,,False,4,1976-77,1979-80
1703,Ira Terrell,,False,2,1976-77,1978-79
1704,Joe Pace,,False,2,1976-77,1977-78
1705,John Lucas,,False,14,1976-77,1989-90
1706,Johnny Davis,,False,10,1976-77,1985-86
1707,Keith Starr,,False,1,1976-77,1976-77
1708,Larry Wright,,False,6,1976-77,1981-82
1709,Leon Douglas,,False,7,1976-77,1982-83
1710,Lloyd Walton,,False,5,1976-77,1980-81
1711,Lonnie Shelton,,False,10,1976-77,1985-86
1712,Marshall Rogers,,False,1,1976-77,1976-77
1713,Mike Dunleavy,1954.0,False,11,1976-77,1989-90
1714,Mitch Kupchak,,False,9,1976-77,1985-86
1715,Mo Howard,,False,1,1976-77,1976-77
1716,Norm Cook,,False,2,1976-77,1977-78
1717,Norton Barnhill,,False,1,1976-77,1976-77
1718,Paul Griffin,,False,7,1976-77,1982-83
1719,Phil Hicks,,False,2,1976-77,1978-79
1720,Phil Sellers,,False,1,1976-77,1976-77
1721,Quinn Buckner,,False,10,1976-77,1985-86
1722,Richard Washington,,False,6,1976-77,1981-82
1723,Robert Parish,,True,21,1976-77,1996-97
1724,Robin Jones,,False,2,1976-77,1977-78
1725,Ron Davis,,False,3,1976-77,1981-82
1726,Ron Lee,,False,6,1976-77,1981-82
1727,Scott Lloyd,,False,6,1976-77,1982-83
1728,Scott May,,False,7,1976-77,1982-83
1729,Sonny Parker,,False,6,1976-77,1981-82
1730,Terry Furlow,,False,4,1976-77,1979-80
1731,Tom Abernethy,,False,5,1976-77,1980-81
1732,Tom Barker,,False,2,1976-77,1978-79
1733,Wally Walker,,False,8,1976-77,1983-84
1734,Willie Smith,,False,4,1976-77,1979-80
1735,Al Fleming,,False,1,1977-78,1977-78
1736,Alonzo Bradley,,False,3,1977-78,1979-80
1737,Alvin Scott,,False,8,1977-78,1984-85
1738,Anthony Roberts,,False,5,1977-78,1983-84
1739,Bayard Forrest,,False,2,1977-78,1978-79
1740,Ben Poquette,,False,10,1977-78,1986-87
1741,Bernard King,,True,14,1977-78,1992-93
1742,Bo Ellis,,False,3,1977-78,1979-80
1743,Bob Carrington,,False,2,1977-78,1979-80
1744,Brad Davis,,False,15,1977-78,1991-92
1745,Cedric Maxwell,,False,11,1977-78,1987-88
1746,Charlie Criss,,False,8,1977-78,1984-85
1747,Eddie Johnson,1955.0,False,10,1977-78,1986-87
1748,Eddie Jordan,,False,7,1977-78,1983-84
1749,Eddie Owens,,False,1,1977-78,1977-78
1750,Ernie Grunfeld,,False,9,1977-78,1985-86
1751,Glen Gondrezick,,False,6,1977-78,1982-83
1752,Glenn Mosley,,False,2,1977-78,1978-79
1753,Greg Ballard,,False,11,1977-78,1988-89
1754,Greg Griffin,,False,1,1977-78,1977-78
1755,Jack Sikma,,True,14,1977-78,1990-91
1756,Jacky Dorsey,,False,3,1977-78,1980-81
1757,James Edwards,,False,19,1977-78,1995-06
1758,Jim Bostic,,False,1,1977-78,1977-78
1759,Joe Hassett,,False,6,1977-78,1982-83
1760,John Kuester,,False,3,1977-78,1979-80
1761,Kenny Carr,,False,10,1977-78,1986-87
1762,Kent Benson,,False,11,1977-78,1987-88
1763,Larry Johnson,1954.0,False,1,1977-78,1977-78
1764,Larry Moffett,,False,1,1977-78,1977-78
1765,Mark Crow,,False,1,1977-78,1977-78
1766,Mark Landsberger,,False,7,1977-78,1983-84
1767,Marques Johnson,,False,11,1977-78,1989-90
1768,Mike Bratz,,False,9,1977-78,1985-86
1769,Mike Glenn,,False,10,1977-78,1986-87
1770,Norm Nixon,,False,10,1977-78,1988-89
1771,Otis Birdsong,,False,12,1977-78,1988-89
1772,Phil Bond,,False,1,1977-78,1977-78
1773,Phil Walker,,False,1,1977-78,1977-78
1774,Ray Williams,,False,10,1977-78,1986-87
1775,Rich Laurel,,False,1,1977-78,1977-78
1776,Rickey Green,,False,14,1977-78,1991-92
1777,Ricky Marsh,,False,1,1977-78,1977-78
1778,Robert Reid,,False,13,1977-78,1990-91
1779,Robert Smith,,False,7,1977-78,1984-85
1780,Scott Sims,,False,1,1977-78,1977-78
1781,Steve Sheppard,,False,2,1977-78,1978-79
1782,T.R. Dunn,,False,14,1977-78,1990-91
1783,Tate Armstrong,,False,2,1977-78,1978-79
1784,Toby Knight,,False,4,1977-78,1981-82
1785,Tom LaGarde,,False,6,1977-78,1984-85
1786,Tony Robertson,,False,2,1977-78,1978-79
1787,Tree Rollins,,False,18,1977-78,1994-95
1788,Walter Davis,,False,15,1977-78,1991-92
1789,Wayman Britt,,False,1,1977-78,1977-78
1790,Wesley Cox,,False,2,1977-78,1978-79
1791,Wilson Washington,,False,2,1977-78,1978-79
1792,Andre Wakefield,,False,2,1978-79,1979-80
1793,Billy McKinney,,False,7,1978-79,1985-86
1794,Bob Elliott,,False,3,1978-79,1980-81
1795,Butch Lee,,False,2,1978-79,1979-80
1796,Clemon Johnson,,False,10,1978-79,1987-88
1797,Dave Corzine,,False,13,1978-79,1990-91
1798,Del Beshore,,False,2,1978-79,1979-80
1799,Dennis Boyd,,False,1,1978-79,1978-79
1800,Essie Hollis,,False,1,1978-79,1978-79
1801,Frankie Sanders,,False,2,1978-79,1980-81
1802,Freeman Williams,,False,6,1978-79,1985-86
1803,Geoff Crompton,,False,5,1978-79,1983-84
1804,George Johnson,1956.0,False,8,1978-79,1985-86
1805,Greg Bunch,,False,1,1978-79,1978-79
1806,Harry Davis,,False,2,1978-79,1979-80
1807,Jack Givens,,False,2,1978-79,1979-80
1808,Jackie Robinson,,False,3,1978-79,1981-82
1809,James Hardy,,False,4,1978-79,1981-82
1810,Jeff Judkins,,False,5,1978-79,1982-83
1811,Jerome Whitehead,,False,11,1978-79,1988-89
1812,Joel Kramer,,False,5,1978-79,1982-83
1813,John Long,,False,14,1978-79,1996-97
1814,John Olive,,False,2,1978-79,1979-80
1815,John Rudd,,False,1,1978-79,1978-79
1816,Keith Herron,,False,3,1978-79,1981-82
1817,Kenny Higgs,,False,3,1978-79,1981-82
1818,Kim Anderson,,False,1,1978-79,1978-79
1819,Lars Hansen,,False,1,1978-79,1978-79
1820,Marlon Redmond,,False,2,1978-79,1979-80
1821,Marty Byrnes,,False,4,1978-79,1982-83
1822,Maurice Cheeks,,True,15,1978-79,1992-93
1823,Michael Cooper,,False,12,1978-79,1989-90
1824,Micheal Ray Richardson,,False,8,1978-79,1985-86
1825,Mike Mitchell,,False,10,1978-79,1987-88
1826,Mychal Thompson,,False,12,1978-79,1990-91
1827,Otis Howard,,False,1,1978-79,1978-79
1828,Phil Ford,,False,7,1978-79,1984-85
1829,Purvis Short,,False,12,1978-79,1989-90
1830,Ray Epps,,False,1,1978-79,1978-79
1831,Raymond Townsend,,False,3,1978-79,1981-82
1832,Reggie Theus,,False,13,1978-79,1990-91
1833,Rick Robey,,False,8,1978-79,1985-86
1834,Rick Wilson,,False,2,1978-79,1979-80
1835,Roger Phegley,,False,6,1978-79,1983-84
1836,Ron Brewer,,False,8,1978-79,1985-86
1837,Ron Carter,,False,2,1978-79,1979-80
1838,Sam Smith,1955.0,False,2,1978-79,1979-80
1839,Stan Pietkiewicz,,False,3,1978-79,1980-81
1840,Terry Tyler,,False,11,1978-79,1988-89
1841,Tommie Green,,False,1,1978-79,1978-79
1842,Wayne Cooper,,False,14,1978-79,1991-92
1843,Wayne Radford,,False,1,1978-79,1978-79
1844,Winford Boynes,,False,3,1978-79,1980-81
1845,Abdul Jeelani,,False,2,1979-80,1980-81
1846,Allen Leavell,,False,10,1979-80,1988-89
1847,Arvid Kramer,,False,1,1979-80,1979-80
1848,Bernard Toone,,False,1,1979-80,1979-80
1849,Bill Cartwright,,False,15,1979-80,1994-95
1850,Billy Ray Bates,,False,4,1979-80,1982-83
1851,Brad Holland,,False,3,1979-80,1981-82
1852,Bubba Wilson,,False,1,1979-80,1979-80
1853,Calvin Natt,,False,11,1979-80,1989-90
1854,Carl Kilpatrick,,False,1,1979-80,1979-80
1855,Cheese Johnson,,False,1,1979-80,1979-80
1856,Cliff Robinson,,False,11,1979-80,1991-92
1857,Clint Richardson,,False,8,1979-80,1986-87
1858,Dave Greenwood,,False,12,1979-80,1990-91
1859,Duck Williams,,False,1,1979-80,1979-80
1860,Dudley Bradley,,False,9,1979-80,1988-89
1861,Earl Evans,,False,1,1979-80,1979-80
1862,Gary Garland,,False,1,1979-80,1979-80
1863,Geoff Huston,,False,8,1979-80,1986-87
1864,Gerald Henderson,1956.0,False,13,1979-80,1991-92
1865,Greg Deane,,False,1,1979-80,1979-80
1866,Greg Kelser,,False,6,1979-80,1984-85
1867,Hollis Copeland,,False,2,1979-80,1981-82
1868,Irv Kiffin,,False,1,1979-80,1979-80
1869,James Bailey,,False,9,1979-80,1987-88
1870,Jeff Cook,,False,8,1979-80,1987-88
1871,Jim Paxson,1957.0,False,11,1979-80,1989-90
1872,Jim Spanarkel,,False,5,1979-80,1983-84
1873,John Coughran,,False,1,1979-80,1979-80
1874,Johnny High,,False,4,1979-80,1983-84
1875,Larry Bird,,True,13,1979-80,1991-92
1876,Larry Demic,,False,3,1979-80,1981-82
1877,Lawrence Boston,,False,1,1979-80,1979-80
1878,Magic Johnson,,True,13,1979-80,1995-06
1879,Major Jones,,False,6,1979-80,1984-85
1880,Mike Evans,,False,9,1979-80,1987-88
1881,Ollie Mack,,False,3,1979-80,1981-82
1882,Pat Cummings,,False,12,1979-80,1990-91
1883,Paul Dawkins,,False,1,1979-80,1979-80
1884,Paul Mokeski,,False,12,1979-80,1990-91
1885,Phil Hubbard,,False,10,1979-80,1988-89
1886,Reggie King,,False,6,1979-80,1984-85
1887,Roy Hamilton,,False,2,1979-80,1980-81
1888,Sam Pellom,,False,4,1979-80,1982-83
1889,Sidney Moncrief,,True,11,1979-80,1990-91
1890,Sly Williams,,False,7,1979-80,1985-86
1891,Steve Malovic,,False,1,1979-80,1979-80
1892,Sylvester Norris,,False,1,1979-80,1979-80
1893,Terry Crosby,,False,1,1979-80,1979-80
1894,Terry Duerod,,False,4,1979-80,1982-83
1895,Tony Zeno,,False,1,1979-80,1979-80
1896,Vinnie Johnson,,False,13,1979-80,1991-92
1897,Wiley Peck,,False,1,1979-80,1979-80
1898,Alan Hardy,,False,2,1980-81,1981-82
1899,Andrew Toney,,False,8,1980-81,1987-88
1900,Art Collins,,False,1,1980-81,1980-81
1901,Bill Hanzlik,,False,10,1980-81,1989-90
1902,Bill Laimbeer,,False,14,1980-81,1993-94
1903,Bill Mayfield,,False,1,1980-81,1980-81
1904,Billy Reid,,False,1,1980-81,1980-81
1905,Brett Vroman,,False,1,1980-81,1980-81
1906,Butch Carter,,False,6,1980-81,1985-86
1907,Calvin Garrett,,False,4,1980-81,1983-84
1908,Carl Nicks,,False,3,1980-81,1982-83
1909,Carlos Terry,,False,3,1980-81,1982-83
1910,Cedrick Hordges,,False,2,1980-81,1981-82
1911,Chad Kinch,,False,1,1980-81,1980-81
1912,Clarence Kea,,False,2,1980-81,1981-82
1913,Craig Shelton,,False,2,1980-81,1981-82
1914,Darrell Allums,,False,1,1980-81,1980-81
1915,Darrell Griffith,,False,10,1980-81,1990-91
1916,Darwin Cook,,False,8,1980-81,1988-89
1917,Dave Britton,,False,1,1980-81,1980-81
1918,DeWayne Scales,,False,3,1980-81,1983-84
1919,Dick Miller,,False,1,1980-81,1980-81
1920,Don Collins,,False,6,1980-81,1986-87
1921,Earl Cureton,,False,12,1980-81,1996-97
1922,Edgar Jones,,False,6,1980-81,1985-86
1923,Edmund Lawrence,,False,1,1980-81,1980-81
1924,Hawkeye Whitney,,False,2,1980-81,1981-82
1925,James Donaldson,,False,14,1980-81,1994-95
1926,James Ray,,False,3,1980-81,1982-83
1927,James Wilkes,,False,3,1980-81,1982-83
1928,Jawann Oldham,,False,10,1980-81,1990-91
1929,Jeff Wilkins,,False,6,1980-81,1985-86
1930,Jerry Sichting,,False,10,1980-81,1989-90
1931,Joe Barry Carroll,,False,10,1980-81,1990-91
1932,John Duren,,False,3,1980-81,1982-83
1933,John Stroud,,False,1,1980-81,1980-81
1934,Johnny Moore,,False,9,1980-81,1989-90
1935,Keith McCord,,False,1,1980-81,1980-81
1936,Kelvin Ransey,,False,6,1980-81,1985-86
1937,Kenny Natt,,False,3,1980-81,1984-85
1938,Kevin McHale,,True,13,1980-81,1992-93
1939,Kiki Vandeweghe,,False,13,1980-81,1992-93
1940,Kyle Macy,,False,7,1980-81,1986-87
1941,Larry Drew,,False,10,1980-81,1990-91
